2.045689359e+00,2.983972422e+00,4.915740713e-01,2.595464474e+00,7.207975883e+00,6.736705479e+00,1.030319821e+00,-7.541826995e+00,-1.539941314e+01,-1.987477863e+01,-2.023524575e+01,-1.869395805e+01,-1.725296081e+01,-1.569285253e+01,-1.346896545e+01,-1.080725698e+01,-9.368575575e+00,-1.177240456e+01,-1.839243363e+01,-2.289969696e+01,-2.249209468e+01,-2.203159691e+01,-2.307320915e+01,-2.483739761e+01,-2.576109999e+01,-2.563382570e+01,-2.591661732e+01,-2.581928474e+01,-2.164450572e+01,-1.266218201e+01,-1.841753433e+00,7.978849521e+00,1.521027120e+01,1.901291070e+01,1.944324920e+01,1.733013944e+01,1.282277158e+01,6.002048936e+00,-1.196590348e+00,-6.326349597e+00,-8.589226693e+00,-8.681075792e+00,-8.098465964e+00,-8.620223554e+00,-1.163780403e+01,-1.714749121e+01,-2.341215553e+01,-2.816558701e+01,-3.010761423e+01,-2.947396341e+01,-2.722539167e+01,-2.212533234e+01,-1.426292783e+01,-7.440210629e+00,-2.339261333e+00,9.526965060e-01,1.456893193e+00,-1.904613462e+00,-9.251811712e+00,-1.939648115e+01,-2.575836810e+01,-2.260358114e+01,-1.939553100e+01,-1.647766582e+01,-1.272169473e+01,-7.902509873e+00,-2.072247437e+00,-1.442506170e+00,-2.242509930e+00,-1.537373022e+00
2.983972422e+00,4.352611689e+00,7.170411606e-01,3.785909322e+00,1.051401141e+01,9.826586464e+00,1.502889927e+00,-1.100098784e+01,-2.246256204e+01,-2.899061437e+01,-2.951641461e+01,-2.726819448e+01,-2.516626439e+01,-2.289059137e+01,-1.964668843e+01,-1.576415141e+01,-1.366559934e+01,-1.717197696e+01,-2.682837181e+01,-3.340295237e+01,-3.280839780e+01,-3.213668650e+01,-3.365604827e+01,-3.622940559e+01,-3.757677655e+01,-3.739112619e+01,-3.780362401e+01,-3.766164853e+01,-3.157205070e+01,-1.846986286e+01,-2.686498528e+00,1.163845666e+01,2.218666759e+01,2.773343907e+01,2.836115814e+01,2.527884204e+01,1.870410901e+01,8.754969774e+00,-1.745422677e+00,-9.228015314e+00,-1.252879156e+01,-1.266276849e+01,-1.181293680e+01,-1.257400555e+01,-1.697564008e+01,-2.501241973e+01,-3.415045698e+01,-4.108411402e+01,-4.391687827e+01,-4.299259494e+01,-3.971268539e+01,-3.227341495e+01,-2.080481238e+01,-1.085276376e+01,-3.412195148e+00,1.389663630e+00,2.125116940e+00,-2.778190160e+00,-1.349528015e+01,-2.829293928e+01,-3.757279164e+01,-3.297101902e+01,-2.829155335e+01,-2.403536987e+01,-1.855667190e+01,-1.152710280e+01,-3.022711721e+00,-2.104131114e+00,-3.271067408e+00,-2.242509930e+00
5.536390447e+00,8.075730726e+00,4.524677923e+00,4.214771798e+00,1.163332604e+01,1.160939872e+01,3.076040171e+00,-9.222194636e+00,-1.835984911e+01,-1.962918732e+01,-1.284407675e+01,-5.089967343e+00,-1.292941858e+00,1.697249045e+00,6.071778770e+00,9.511476391e+00,5.727252474e+00,-7.074800396e+00,-2.588087664e+01,-4.180996345e+01,-4.787618261e+01,-5.287506389e+01,-6.209213536e+01,-7.409670029e+01,-8.432573000e+01,-9.047509184e+01,-9.499862902e+01,-9.322223322e+01,-8.062119947e+01,-6.165334970e+01,-4.209928124e+01,-2.616603696e+01,-1.488094618e+01,-7.343398293e+00,-3.717139718e+00,-5.282779499e+00,-1.309070646e+01,-2.632556637e+01,-4.073833887e+01,-5.171215176e+01,-5.779431070e+01,-5.985312808e+01,-5.950446115e+01,-5.846894458e+01,-5.819240749e+01,-5.930774678e+01,-6.114567722e+01,-6.195018968e+01,-5.994990356e+01,-5.441624168e+01,-4.605579762e+01,-3.668846598e+01,-2.426853500e+01,-2.698931751e+00,1.729355691e+01,2.925847016e+01,3.328702878e+01,2.901479373e+01,1.510453698e+01,-9.654090535e+00,-3.372594487e+01,-3.457739129e+01,-3.286396228e+01,-3.007796207e+01,-2.455161748e+01,-1.615108084e+01,-4.758951614e+00,1.401058460e+00,-1.555824439e+00,-1.066609556e+00
1.029295552e+01,1.501395863e+01,7.203931836e+00,-6.980877996e+00,-5.077816794e+00,-7.916585345e+00,-1.716486657e+01,-2.813036131e+01,-3.435282387e+01,-3.191401292e+01,-2.175611608e+01,-1.502118153e+01,-1.865188464e+01,-2.525649249e+01,-3.018905776e+01,-3.447196905e+01,-4.242255056e+01,-5.695921425e+01,-7.636753807e+01,-9.437365165e+01,-1.050776689e+02,-1.144040815e+02,-1.302500543e+02,-1.439038140e+02,-1.446284099e+02,-1.502965166e+02,-1.594012394e+02,-1.614425895e+02,-1.475864150e+02,-1.275851236e+02,-1.096338727e+02,-9.750065149e+01,-8.454523943e+01,-6.273067916e+01,-4.707346832e+01,-4.320233624e+01,-5.118890169e+01,-6.859683276e+01,-9.026213016e+01,-1.097720304e+02,-1.237465684e+02,-1.330262545e+02,-1.384520805e+02,-1.398439895e+02,-1.368062774e+02,-1.300178809e+02,-1.219743060e+02,-1.151789587e+02,-1.094858623e+02,-1.011562583e+02,-8.835044469e+01,-7.410204911e+01,-6.089665099e+01,-4.606623553e+01,-2.436042081e+01,-1.837587571e+00,1.431567745e+01,2.057392061e+01,1.327634253e+01,-1.327721798e+01,-4.815164247e+01,-5.453841715e+01,-5.414873762e+01,-5.109185320e+01,-4.345132370e+01,-3.001688678e+01,-1.050773576e+01,6.413920186e+00,7.293014856e+00,4.999792482e+00
7.305456245e+00,1.065620245e+01,-2.225706487e+00,-2.660803181e+01,-4.069863753e+01,-5.530289907e+01,-7.205329963e+01,-8.752640875e+01,-9.782161429e+01,-1.011260274e+02,-9.750667106e+01,-9.276919234e+01,-9.494016051e+01,-1.005299152e+02,-1.048931414e+02,-1.094682479e+02,-1.185705034e+02,-1.344551375e+02,-1.544585090e+02,-1.725207380e+02,-1.843542721e+02,-1.913124556e+02,-1.878853081e+02,-1.813999886e+02,-1.803298530e+02,-1.867169790e+02,-1.964719768e+02,-2.012083547e+02,-1.952494808e+02,-1.812960141e+02,-1.622470969e+02,-1.303031412e+02,-9.505505535e+01,-6.747880680e+01,-5.321285145e+01,-5.380395512e+01,-6.772150321e+01,-9.162756407e+01,-1.210533717e+02,-1.508810526e+02,-1.758859296e+02,-1.947684635e+02,-2.083480565e+02,-2.162931764e+02,-2.173857239e+02,-2.093164170e+02,-1.956349340e+02,-1.857133263e+02,-1.812976553e+02,-1.726374599e+02,-1.555589913e+02,-1.346245087e+02,-1.147116580e+02,-9.837292543e+01,-8.337212864e+01,-6.763696477e+01,-5.517228823e+01,-5.145895914e+01,-6.106791869e+01,-8.618339205e+01,-1.157078499e+02,-1.186782861e+02,-1.128233355e+02,-1.021686947e+02,-8.383110628e+01,-5.590124682e+01,-2.286320621e+01,9.217006256e-01,7.370163929e+00,5.052682729e+00
-1.980851311e+00,-2.889395527e+00,-1.800772341e+01,-5.025650921e+01,-8.081688873e+01,-1.104215352e+02,-1.380992658e+02,-1.605960277e+02,-1.751083965e+02,-1.802800528e+02,-1.761954235e+02,-1.679456124e+02,-1.647625515e+02,-1.639524058e+02,-1.636003242e+02,-1.668927173e+02,-1.770290541e+02,-1.948130687e+02,-2.158136218e+02,-2.321997832e+02,-2.371087921e+02,-2.281362790e+02,-2.129129360e+02,-2.009344465e+02,-1.977911941e+02,-2.042220770e+02,-2.154540552e+02,-2.236030020e+02,-2.230965894e+02,-2.108067292e+02,-1.759080119e+02,-1.330329401e+02,-9.722030918e+01,-7.444776875e+01,-6.733758410e+01,-7.505092181e+01,-9.400108780e+01,-1.196344330e+02,-1.488194118e+02,-1.801542443e+02,-2.089091982e+02,-2.291210457e+02,-2.411690577e+02,-2.470685937e+02,-2.492069240e+02,-2.495975909e+02,-2.460597278e+02,-2.384886645e+02,-2.397365797e+02,-2.327365210e+02,-2.135604384e+02,-1.871705670e+02,-1.603418349e+02,-1.398410010e+02,-1.282861338e+02,-1.232918391e+02,-1.224052711e+02,-1.271449431e+02,-1.417824857e+02,-1.682417884e+02,-1.937067142e+02,-1.960660710e+02,-1.871375499e+02,-1.673793770e+02,-1.336642901e+02,-8.660124018e+01,-3.901392278e+01,-9.175414633e+00,-6.694451957e-01,-4.589442258e-01
-1.209068366e+01,-1.763623908e+01,-3.377490824e+01,-6.650777878e+01,-1.073436368e+02,-1.508571255e+02,-1.905778162e+02,-2.211332089e+02,-2.387893732e+02,-2.422233786e+02,-2.333901248e+02,-2.172509370e+02,-2.028710959e+02,-1.923963681e+02,-1.869942095e+02,-1.885372308e+02,-1.989992412e+02,-2.178256684e+02,-2.384637198e+02,-2.507091765e+02,-2.465638405e+02,-2.286099062e+02,-2.089121035e+02,-1.967746301e+02,-1.962772100e+02,-2.067740895e+02,-2.233511310e+02,-2.386871954e+02,-2.471330984e+02,-2.397186169e+02,-1.979618271e+02,-1.597055947e+02,-1.330489497e+02,-1.200837285e+02,-1.202738604e+02,-1.297140398e+02,-1.418276652e+02,-1.531355131e+02,-1.683185571e+02,-1.923665491e+02,-2.222006749e+02,-2.447328298e+02,-2.526047795e+02,-2.518649705e+02,-2.486511415e+02,-2.470136612e+02,-2.491036618e+02,-2.547706306e+02,-2.579249727e+02,-2.557512009e+02,-2.411155192e+02,-2.151143839e+02,-1.851514596e+02,-1.609517397e+02,-1.492231067e+02,-1.502571302e+02,-1.601721691e+02,-1.762186237e+02,-1.991724224e+02,-2.296663579e+02,-2.558765911e+02,-2.627521840e+02,-2.544820479e+02,-2.274359675e+02,-1.783061189e+02,-1.136476897e+02,-5.465284840e+01,-2.142948485e+01,-1.168754739e+01,-8.012504121e+00
-1.519919581e+01,-2.217051232e+01,-3.415190874e+01,-6.407420147e+01,-1.134411592e+02,-1.693563594e+02,-2.205296392e+02,-2.583348248e+02,-2.770216254e+02,-2.753651213e+02,-2.573709466e+02,-2.272578542e+02,-2.031913932e+02,-1.886882279e+02,-1.830082866e+02,-1.858858503e+02,-1.981966954e+02,-2.182231894e+02,-2.379296035e+02,-2.460840822e+02,-2.352426261e+02,-2.119095819e+02,-1.930548081e+02,-1.889488608e+02,-1.997649211e+02,-2.213536178e+02,-2.480198942e+02,-2.726040876e+02,-2.886484320e+02,-2.799912700e+02,-2.482819160e+02,-2.247772534e+02,-2.112076195e+02,-2.059460329e+02,-2.043539897e+02,-2.003745513e+02,-1.946533808e+02,-1.933652329e+02,-2.013494415e+02,-2.204356535e+02,-2.471371644e+02,-2.693045333e+02,-2.746427869e+02,-2.667751187e+02,-2.543293917e+02,-2.434174660e+02,-2.388259620e+02,-2.408614723e+02,-2.407831645e+02,-2.434208270e+02,-2.377876126e+02,-2.185159765e+02,-1.908567330e+02,-1.652734418e+02,-1.508142019e+02,-1.503084107e+02,-1.615048232e+02,-1.820683535e+02,-2.113957653e+02,-2.473751658e+02,-2.817618632e+02,-3.019740628e+02,-2.999347572e+02,-2.689641171e+02,-2.059739576e+02,-1.298372712e+02,-6.460858334e+01,-3.136918411e+01,-2.217991258e+01,-1.520564024e+01
-1.136675027e+01,-1.658026385e+01,-2.150852087e+01,-4.948793783e+01,-1.061742351e+02,-1.710095410e+02,-2.297023317e+02,-2.709909036e+02,-2.870808929e+02,-2.764422814e+02,-2.411000114e+02,-2.025204256e+02,-1.781499394e+02,-1.696545054e+02,-1.735618058e+02,-1.863125883e+02,-2.060720480e+02,-2.298770454e+02,-2.499513516e+02,-2.560803312e+02,-2.413706859e+02,-2.159086201e+02,-2.034016436e+02,-2.144166648e+02,-2.426218565e+02,-2.786976315e+02,-3.153415278e+02,-3.440384031e+02,-3.524651841e+02,-3.388416557e+02,-3.247227330e+02,-3.172638868e+02,-3.110128334e+02,-2.989969481e+02,-2.844691559e+02,-2.725911056e+02,-2.663629449e+02,-2.678393393e+02,-2.781093023e+02,-2.969118567e+02,-3.202327393e+02,-3.365952692e+02,-3.347602287e+02,-3.181544860e+02,-2.945928766e+02,-2.705057405e+02,-2.528055867e+02,-2.458113469e+02,-2.391214317e+02,-2.385726831e+02,-2.354727266e+02,-2.202222195e+02,-1.946016332e+02,-1.681210985e+02,-1.502212772e+02,-1.443799128e+02,-1.493714062e+02,-1.645451206e+02,-1.899577387e+02,-2.233238660e+02,-2.598285721e+02,-2.878597921e+02,-2.935946427e+02,-2.674140330e+02,-2.071419474e+02,-1.308644558e+02,-6.516806697e+01,-3.546257649e+01,-2.941295739e+01,-2.016431972e+01
-7.220496382e+00,-1.053227460e+01,-7.079539836e+00,-3.209492032e+01,-9.399577395e+01,-1.622470301e+02,-2.218756000e+02,-2.604157819e+02,-2.680847579e+02,-2.417557750e+02,-1.977615700e+02,-1.627804675e+02,-1.520636260e+02,-1.633169984e+02,-1.874721877e+02,-2.180285506e+02,-2.498046702e+02,-2.790815281e+02,-3.005980792e+02,-3.071688610e+02,-2.897751188e+02,-2.626363795e+02,-2.583687240e+02,-2.851913438e+02,-3.296485124e+02,-3.768103585e+02,-4.163751227e+02,-4.360991643e+02,-4.311525804e+02,-4.188838023e+02,-4.124840109e+02,-4.129363601e+02,-4.029477626e+02,-3.822069124e+02,-3.665209152e+02,-3.577651973e+02,-3.563101381e+02,-3.632127888e+02,-3.790914826e+02,-4.028665335e+02,-4.293244352e+02,-4.413945176e+02,-4.286151447e+02,-4.020428505e+02,-3.676743771e+02,-3.313103738e+02,-3.013034664e+02,-2.869201781e+02,-2.791344688e+02,-2.746619602e+02,-2.702868260e+02,-2.538363614e+02,-2.251557913e+02,-1.940538742e+02,-1.709011047e+02,-1.588077772e+02,-1.541042691e+02,-1.522576952e+02,-1.537461775e+02,-1.743863176e+02,-2.125490528e+02,-2.481296996e+02,-2.618194312e+02,-2.424900779e+02,-1.896414491e+02,-1.184723498e+02,-5.576140270e+01,-3.365384948e+01,-3.295539319e+01,-2.259286871e+01
